Tiempo,x_ee,y_ee
0,0.163475663067836,0.00995412145286579
0.01,0.163569290488012,0.00978220675476494
0.02,0.163642017221291,0.0096293720314126
0.03,0.163693878740247,0.0095027885171198
0.04,0.163724910517448,0.0094096274461976
0.05,0.163735148025468,0.00935706005295705
0.06,0.163724626736877,0.0093522575717092
0.07,0.163693382124247,0.0094023912367651
0.08,0.163641449660149,0.00951463228243579
0.09,0.163568864817155,0.00969615194303234
0.1,0.163475663067836,0.00995412145286579
0.11,0.163361879884762,0.0102957120462472
0.12,0.163227550740507,0.0107280949574876
0.13,0.16307271110764,0.011258441420898
0.14,0.162897396458734,0.0118939226707896
0.15,0.16270164226636,0.0126417099414733
0.16,0.162485484003089,0.0135089744672602
0.17,0.162248957141492,0.0145028874824614
0.18,0.161992097154141,0.0156306202213879
0.19,0.161714939513608,0.0168993439183507
0.2,0.161417519692463,0.0183162298076609
0.21,0.161100959768836,0.0198853533937583
0.22,0.160770728243086,0.0215984072615975
0.23,0.160433380221131,0.0234439882662617
0.24,0.160095470808889,0.0254106932628344
0.25,0.159763555112277,0.0274871191063987
0.26,0.159444188237213,0.029661862652038
0.27,0.159143925289614,0.0319235207548357
0.28,0.158869321375397,0.034260690269875
0.29,0.15862693160048,0.0366619680522393
0.3,0.15842331107078,0.0391159509570118
0.31,0.158263942236238,0.0416126024852967
0.32,0.158150016922878,0.0441473527222811
0.33,0.15808165430075,0.0467169983991731
0.34,0.158058973539902,0.0493183362471806
0.35,0.15808209381038,0.0519481629975116
0.36,0.158151134282235,0.054603275381374
0.37,0.158266214125514,0.057280470129976
0.38,0.158427452510265,0.0599765439745253
0.39,0.158634968606536,0.0626882936462301
0.4,0.158888881584375,0.0654125158762983
0.41,0.159188963319376,0.0681458462418784
0.42,0.159533596509314,0.0708842757038804
0.43,0.159920816557508,0.073623634069155
0.44,0.160348658867278,0.0763597511445528
0.45,0.160815158841944,0.0790884567369243
0.46,0.161318351884826,0.0818055806531203
0.47,0.161856273399243,0.0845069526999912
0.48,0.162426958788517,0.0871884026843877
0.49,0.163028443455965,0.0898457604131604
0.5,0.163658762804909,0.0924748556931599
0.51,0.164315828794769,0.0950717797695538
0.52,0.164997059609364,0.0976336696407778
0.53,0.165699749988617,0.100157923743584
0.54,0.166421194672449,0.102641940514727
0.55,0.167158688400781,0.105083118390957
0.56,0.167909525913534,0.107478855809028
0.57,0.168671001950629,0.109826551205693
0.58,0.169440411251988,0.112123603017704
0.59,0.170215048557531,0.114367409681814
0.6,0.17099220860718,0.116555369634775
0.61,0.171769614616246,0.118685142907274
0.62,0.172546703701597,0.120755435905725
0.63,0.17332334145549,0.122765216630478
0.64,0.174099393470185,0.124713453081881
0.65,0.17487472533794,0.126599113260283
0.66,0.175649202651011,0.128421165166032
0.67,0.176422691001658,0.130178576799478
0.68,0.177195055982138,0.131870316160968
0.69,0.177966163184709,0.133495351250851
0.7,0.17873587820163,0.135052650069476
0.71,0.179504431241632,0.136541384331926
0.72,0.180273510979341,0.137961540612221
0.73,0.181045170705855,0.139313309199115
0.74,0.181821463712274,0.140596880381361
0.75,0.182604443289698,0.141812444447713
0.76,0.183396162729224,0.142960191686927
0.77,0.184198675321952,0.144040312387755
0.78,0.185014034358982,0.145052996838953
0.79,0.185844293131412,0.145998435329273
0.8,0.186691504930342,0.14687681814747
0.81,0.187557567207789,0.147688635475541
0.82,0.188443754059448,0.148435577068456
0.83,0.189351183741931,0.149119632574428
0.84,0.190280974511852,0.149742791641669
0.85,0.191234244625822,0.150307043918392
0.86,0.192212112340454,0.15081437905281
0.87,0.193215695912363,0.151266786693135
0.88,0.194246113598159,0.151666256487581
0.89,0.195304483654457,0.15201477808436
0.9,0.196391924337868,0.152314341131685
0.91,0.197509047477023,0.152567328956249
0.92,0.198654439188616,0.152777699598672
0.93,0.199826179161359,0.152949804778054
0.94,0.201022347083964,0.153087996213493
0.95,0.202241022645143,0.153196625624091
0.96,0.203480285533608,0.153280044728947
0.97,0.204738215438069,0.15334260524716
0.98,0.20601289204724,0.153388658897831
0.99,0.207302395049831,0.15342255740006
1,0.208604804134555,0.153448652472946
1.01,0.209917865420947,0.153471276712412
1.02,0.211237990751836,0.153494686221678
1.03,0.212561258400877,0.153523117980782
1.04,0.213883746641721,0.153560808969767
1.05,0.215201533748023,0.153611996168674
1.06,0.216510697993436,0.153680916557544
1.07,0.217807317651612,0.153771807116417
1.08,0.219087470996207,0.153888904825336
1.09,0.220347236300872,0.154036446664341
1.1,0.22158269183926,0.154218669613473
1.11,0.222790040722841,0.15443926760833
1.12,0.22396598541434,0.154699762406741
