Tiempo,x_ee,y_ee
0,0.163442820903594,0.0724582873774206
0.01,0.163725523423368,0.0729363445380183
0.02,0.16395155970309,0.0733084462951033
0.03,0.164118621039464,0.0735744878282762
0.04,0.164224398729197,0.0737343643171381
0.05,0.164266584068992,0.0737879709412895
0.06,0.164242868355556,0.0737352028803315
0.07,0.164150942885593,0.0735759553138648
0.08,0.163988498955808,0.0733101234214901
0.09,0.163753227862907,0.0729376023828085
0.1,0.163442820903594,0.0724582873774206
0.11,0.163054969374575,0.0718720735849272
0.12,0.162587364572555,0.0711788561849293
0.13,0.162037697794238,0.0703785303570276
0.14,0.161403660336331,0.069470991280823
0.15,0.160682943495538,0.0684561341359162
0.16,0.159873238568563,0.0673338541019081
0.17,0.158972236852113,0.0661040463583995
0.18,0.157977629642892,0.0647666060849913
0.19,0.156887108237606,0.0633214284612842
0.2,0.155698363932959,0.0617684086668791
0.21,0.154412385855319,0.0601118568232025
0.22,0.153043354449694,0.0583737428189841
0.23,0.151608747990757,0.0565804514847791
0.24,0.15012604475318,0.054758367651143
0.25,0.148612723011634,0.0529338761486311
0.26,0.147086261040791,0.0511333618077987
0.27,0.145564137115322,0.0493832094592012
0.28,0.144063829509899,0.047709803933394
0.29,0.142602816499194,0.0461395300609324
0.3,0.141198576357879,0.0446987726723717
0.31,0.13986544519441,0.0434078903991631
0.32,0.138605190452389,0.0422631370763414
0.33,0.137416437409201,0.0412547403398372
0.34,0.136297811342234,0.040372927825581
0.35,0.135247937528873,0.0396079271695033
0.36,0.134265441246505,0.0389499660075348
0.37,0.133348947772516,0.0383892719756059
0.38,0.132497082384293,0.0379160727096474
0.39,0.131708470359222,0.0375205958455897
0.4,0.13098173697469,0.0371930690193634
0.41,0.130315389371021,0.0369244991841918
0.42,0.129707462140297,0.0367090105624688
0.43,0.129155871737539,0.0365415066938808
0.44,0.128658534617768,0.0364168911181145
0.45,0.128213367236004,0.0363300673748564
0.46,0.127818286047268,0.0362759390037932
0.47,0.12747120750658,0.0362494095446112
0.48,0.127170048068962,0.0362453825369972
0.49,0.126912724189433,0.0362587615206376
0.5,0.126697152323014,0.0362844500352191
0.51,0.126521129066775,0.0363180584524913
0.52,0.126381971585985,0.0363580244724566
0.53,0.126276877187961,0.0364034926271804
0.54,0.12620304318002,0.0364536074487284
0.55,0.126157666869481,0.0365075134691659
0.56,0.126137945563659,0.0365643552205585
0.57,0.126141076569874,0.0366232772349717
0.58,0.126164257195443,0.036683424044471
0.59,0.126204684747682,0.0367439401811218
0.6,0.12625955653391,0.0368039701769897
0.61,0.126326313044726,0.0368627924324205
0.62,0.126403367503853,0.0369202208208819
0.63,0.126489376318294,0.0369762030841216
0.64,0.126582995895056,0.0370306869638875
0.65,0.126682882641142,0.0370836202019276
0.66,0.126787692963557,0.0371349505399897
0.67,0.126896083269305,0.0371846257198218
0.68,0.127006709965392,0.0372325934831718
0.69,0.127118229458821,0.0372788015717874
0.7,0.127229298156597,0.0373231977274167
0.71,0.127338725260399,0.0373657352982857
0.72,0.127445931150596,0.0374063900585331
0.73,0.127550489002232,0.0374451433887758
0.74,0.127651971990352,0.0374819766696307
0.75,0.127749953289999,0.0375168712817146
0.76,0.127844006076218,0.0375498086056444
0.77,0.127933703524052,0.037580770022037
0.78,0.128018618808546,0.0376097369115093
0.79,0.128098325104742,0.0376366906546782
0.8,0.128172395587685,0.0376616126321605
0.81,0.128240482894394,0.0376844860047799
0.82,0.128302557509783,0.0377053010541875
0.83,0.12835866938074,0.037724049842241
0.84,0.128408868454156,0.0377407244307982
0.85,0.128453204676919,0.037755316881717
0.86,0.128491727995919,0.0377678192568551
0.87,0.128524488358044,0.0377782236180704
0.88,0.128551535710183,0.0377865220272207
0.89,0.128572919999226,0.0377927065461637
0.9,0.128588691172061,0.0377967692367574
0.91,0.128598931354272,0.0377987155744569
0.92,0.128603851386218,0.037798604689108
0.93,0.128603694286952,0.0377965091241537
0.94,0.128598703075527,0.0377925014230371
0.95,0.128589120770996,0.0377866541292012
0.96,0.128575190392413,0.0377790397860894
0.97,0.12855715495883,0.0377697309371445
0.98,0.1285352574893,0.0377588001258097
0.99,0.128509741002878,0.0377463198955282
1,0.128480848518615,0.037732362789743
1.01,0.128448839406315,0.0377170133704396
1.02,0.128414038438776,0.0377004042737726
1.03,0.128376786739546,0.0376826801544391
1.04,0.128337425432174,0.0376639856671361
1.05,0.128296295640208,0.0376444654665607
1.06,0.128253738487196,0.0376242642074099
1.07,0.128210095096686,0.0376035265443806
1.08,0.128165706592226,0.0375823971321699
1.09,0.128120914097364,0.0375610206254749
1.1,0.128076058735649,0.0375395416789926
1.11,0.128031486075324,0.0375181103609709
1.12,0.127987559463408,0.0374968983938617
1.13,0.127944646691617,0.0374760829136675
1.14,0.127903115551666,0.0374558410563911
1.15,0.127863333835271,0.0374363499580352
1.16,0.127825669334145,0.0374177867546025
1.17,0.127790489840006,0.0374003285820956
1.18,0.127758163144567,0.0373841525765174
1.19,0.127729057039543,0.0373694358738705
1.2,0.127703539316651,0.0373563556101575
1.21,0.127681964687622,0.0373450844010003
1.22,0.127664635544259,0.0373357767804972
1.23,0.127651841198384,0.0373285827623654
1.24,0.127643870961816,0.0373236523603224
1.25,0.127641014146377,0.0373211355880856
1.26,0.127643560063887,0.0373211824593722
1.27,0.127651798026166,0.0373239429878996
1.28,0.127666017345035,0.0373295671873853
1.29,0.127686507332315,0.0373382050715465
1.3,0.127713557299827,0.0373500066541006
1.31,0.127747422451207,0.0373651053446879
1.32,0.127788221557358,0.0373835681366403
1.33,0.127836039281002,0.0374054454192125
1.34,0.127890960284857,0.0374307875816592
1.35,0.127953069231643,0.0374596450132353
1.36,0.128022450784082,0.0374920681031955
1.37,0.128099189604891,0.0375281072407945
1.38,0.128183370356793,0.0375678128152872
1.39,0.128275077702505,0.0376112352159283
1.4,0.128374396304749,0.0376584248319726
1.41,0.128481365189458,0.0377094071505594
1.42,0.128595840835429,0.0377641080503667
1.43,0.12871763408467,0.0378224285079568
1.44,0.128846555779192,0.0378842694998923
1.45,0.128982416761004,0.0379495320027357
1.46,0.129125027872116,0.0380181169930495
1.47,0.129274199954538,0.0380899254473961
1.48,0.129429743850279,0.038164858342338
1.49,0.12959147040135,0.0382428166544377
1.5,0.129759190449759,0.0383237013602578
1.51,0.129932682058828,0.03840739448563
1.52,0.130111592177119,0.038493702253464
1.53,0.130295534974504,0.0385824119359388
1.54,0.130484124620857,0.0386733108052334
1.55,0.13067697528605,0.0387661861335267
1.56,0.130873701139957,0.0388608251929978
1.57,0.13107391635245,0.0389570152558257
1.58,0.131277235093402,0.0390545435941893
1.59,0.131483271532687,0.0391531974802677
1.6,0.131691639840176,0.0392527641862399
1.61,0.131901956075375,0.0393530325785526
1.62,0.13211384385631,0.0394537979007236
1.63,0.132326928690641,0.0395548569905384
1.64,0.132540836086027,0.0396560066857824
1.65,0.132755191550127,0.0397570438242414
1.66,0.132969620590599,0.0398577652437006
1.67,0.133183748715102,0.0399579677819458
1.68,0.133397201431295,0.0400574482767623
1.69,0.133609604246838,0.0401560035659357
1.7,0.133820582669388,0.0402534304872515
1.71,0.134029794109452,0.0403495452250431
1.72,0.134237023588923,0.0404442413498348
1.73,0.13444208803254,0.0405374317786988
1.74,0.134644804365044,0.0406290294287074
1.75,0.134844989511173,0.0407189472169328
1.76,0.135042460395669,0.0408070980604472
1.77,0.13523703394327,0.0408933948763228
1.78,0.135428527078717,0.0409777505816318
1.79,0.13561675672675,0.0410600780934464
1.8,0.135801539812108,0.0411402903288389
1.81,0.135982726520993,0.0412183198827031
1.82,0.136160300085457,0.0412941780612197
1.83,0.136334276999014,0.0413678958483908
1.84,0.136504673755178,0.0414395042282189
1.85,0.136671506847464,0.0415090341847061
1.86,0.136834792769384,0.0415765167018547
1.87,0.136994548014454,0.041641982763667
1.88,0.137150789076187,0.0417054633541454
1.89,0.137303532448097,0.0417669894572919
1.9,0.137452794623698,0.0418265920571091
1.91,0.137598599593788,0.0418843092934533
1.92,0.137741001338301,0.0419402079295987
1.93,0.137880061334454,0.0419943618846734
1.94,0.138015841059467,0.0420468450778058
1.95,0.138148401990555,0.0420977314281241
1.96,0.138277805604938,0.0421470948547567
1.97,0.138404113379833,0.0421950092768317
1.98,0.138527386792458,0.0422415486134775
1.99,0.13864768732003,0.0422867867838223
2,0.138765076439768,0.0423307977069945
2.01,0.13887958767182,0.0423736468085203
